dismissal_dataset_id,coname,gvkey,fyear,co_per_rol,exec_fullname,departure_code,CEO_left_due_to
3161,SMITH (A.O.),9771,2005,6638,Robert J. O'Toole,5,Retired
3162,SMITH (A.O.),9771,2011,28435,Paul W. Jones,5,Retired
3164,SMITH INTERNATIONAL INC,9772,2008,3884,Douglas L. Rock,5,Retired
3165,SMITH INTERNATIONAL INC,9772,2009,42529,John Yearwood,7,Other
3166,SMITHFIELD FOODS INC,9774,2005,6643,Joseph W. Luter III,5,Retired
3167,SMITHFIELD FOODS INC,9774,2015,19784,C. Larry Pope,5,Retired
3170,SMUCKER (JM) CO,9777,2011,3890,Timothy P. Smucker,7,Other
3171,SMUCKER (JM) CO,9777,2015,3891,Richard K. Smucker,5,Retired
3172,SMUCKER (JM) CO,9777,2018,44430,Mark T. Smucker,7,Other
3175,SNAP-ON INC,9778,2007,28539,Jack D. Michaels,5,Retired
3180,KEYCORP,9783,2010,2049,Henry L. Meyer III,5,Retired
3185,SONOCO PRODUCTS CO,9815,2012,3897,Harris E. DeLoach Jr.,5,Retired
3186,SONOCO PRODUCTS CO,9815,2017,35358,M. Jack Sanders,5,Retired
3188,SOUTH JERSEY INDUSTRIES INC,9831,2014,30263,Edward Joseph Graham,5,Retired
3192,EDISON INTERNATIONAL,9846,2008,2062,John E. Bryson,5,Retired
3193,EDISON INTERNATIONAL,9846,2016,21706,Theodore F. Craver Jr.,5,Retired
3195,AMERICAN STATES WATER CO,9849,2008,6649,Floyd E. Wicks,5,Retired
3199,SOUTHERN CO,9850,2003,2070,H. Allen Franklin,5,Retired
3200,SOUTHERN CO,9850,2010,19290,David M. Ratcliffe,5,Retired
3204,SOUTHERN UNION CO,9867,2011,19257,George L. Lindemann,7,Other
3205,SOUTHTRUST CORP,9880,2003,3909,Wallace D. Malone Jr.,7,Other
3206,SOUTHWEST AIRLINES,9882,2000,3914,Herbert D. Kelleher,5,Retired
3209,SOUTHWEST GAS HOLDINGS INC,9890,2003,6654,Michael O. Maffie,5,Retired
3210,SOUTHWEST GAS HOLDINGS INC,9890,2014,27147,Jeffrey W. Shaw,5,Retired
3212,AT&T INC,9899,2006,2072,Edward E. Whitacre Jr.,5,Retired
3215,SOUTHWESTERN ENERGY CO,9904,2008,14553,Harold M. Korell,5,Retired
3219,SPARTAN MOTORS INC,9919,2001,6664,George W. Sztykiel,5,Retired
3220,SPARTAN MOTORS INC,9919,2014,6665,John E. Sztykiel,5,Retired
3223,SPRINGS INDUSTRIES -CL A,9963,2000,2078,Crandall Close Bowles,7,Other
3226,STANDARD MICROSYSTEMS CORP,9999,2008,19869,Steven J. Bilodeau,5,Retired
3227,STANDARD MICROSYSTEMS CORP,9999,2011,38040,Christine King,7,Other
3230,STANDARD MOTOR PRODS,10000,2015,6676,Lawrence I. Sills,5,Retired
3235,CALATLANTIC GROUP INC,10002,2011,38331,Kenneth L. Campbell III,5,Retired
3236,CALATLANTIC GROUP INC,10002,2015,27261,Scott D. Stowell,7,Other
3237,CALATLANTIC GROUP INC,10002,2016,52578,Larry T. Nicholson,7,Other
3242,STANDARD REGISTER CO,10005,2008,22220,Dennis L. Rediker,5,Retired
3243,STANDARD REGISTER CO,10005,2013,28030,Joseph P. Morgan Jr.,7,Other
3245,STANDEX INTERNATIONAL CORP,10008,2002,9757,Edward J. Trainor,5,Retired
3246,STANDEX INTERNATIONAL CORP,10008,2014,26362,Roger L. Fix,5,Retired
3251,ENESCO GROUP INC,10013,2000,22011,John F. Cauley,7,Other
3253,ENESCO GROUP INC,10013,2004,27565,Thomas F. Bradley,7,Other
3254,ENESCO GROUP INC,10013,2005,29198,Cynthia Passmore,7,Other
3257,STANLEY BLACK & DECKER INC,10016,2003,13916,John M. Trani,5,Retired
3258,STANLEY BLACK & DECKER INC,10016,2016,28727,John F. Lundgren,5,Retired
3260,NAUTICA ENTERPRISES INC,10033,2002,6688,Harvey Sanders,7,Other
3263,STATE STREET CORP,10035,2009,13915,Ronald E. Logue,5,Retired
3264,STATE STREET CORP,10035,2018,30289,Joseph L. Hooley Esq.,5,Retired
3266,STEEL TECHNOLOGIES INC,10044,2006,6695,Bradford T. Ray,7,Other
3267,HEIDRICK & STRUGGLES INTL,120048,2015,50887,Tracy R. Wolstencroft,6,New Opportunity
3269,STERLING BANCORP/NY -OLD,10063,2012,31568,Louis J. Cappelli,7,Other
3274,STEWART & STEVENSON SERVICES,10085,2004,27920,Max L. Lukens,7,Other
3278,STEWART INFORMATION SERVICES,10086,2010,22977,Malcolm S. Morris,5,Retired
3285,PUBLIC STORAGE,10096,2002,21320,B. Wayne Hughes,5,Retired
3289,STORAGE TECHNOLOGY CP,10097,2004,21617,Patrick J. Martin,7,Other
3297,STRIDE RITE CORP,10109,2006,18247,David M. Chamberlain,5,Retired
3298,STRYKER CORP,10115,2004,3958,John W. Brown,5,Retired
3300,STRYKER CORP,10115,2012,37110,Curt R. Hartman,7,Other
3303,NAVIENT CORP,10121,2004,11060,Albert L. Lord,5,Retired
3305,NAVIENT CORP,10121,2007,30839,"Charles Elliott Andrews, C.E.",5,Retired
3307,STURM RUGER & CO INC,10124,2000,6714,William B. Ruger,5,Retired
3308,STURM RUGER & CO INC,10124,2005,6715,William B. Ruger Jr.,5,Retired
3309,STURM RUGER & CO INC,10124,2006,6717,Stephen L. Sanetti,6,New Opportunity
3310,STURM RUGER & CO INC,10124,2016,32932,Michael O. Fifer,5,Retired
3313,SEQUA CORP -CL A,10150,2004,3963,Norman E. Alexander,5,Retired
3314,SEQUA CORP -CL A,10150,2006,3966,Martin Weinstein,7,Other
3316,SUNOCO INC,10156,2007,14408,John G. Drosdick,5,Retired
3317,SUNOCO INC,10156,2011,37059,Lynn Laverty Elsenhans,6,New Opportunity
3325,SUNTRUST BANKS INC,10187,2006,2106,L. Phillip Humann,5,Retired
3326,SUNTRUST BANKS INC,10187,2011,18178,James M. Wells III,5,Retired
3327,SUNTRUST BANKS INC,10187,2018,32154,"William Henry Rogers, Jr.",7,Other
3329,SUPERVALU INC,10190,2000,2110,Michael W. Wright,5,Retired
3332,SUPERVALU INC,10190,2012,47708,Wayne C. Sales,7,Other
3334,SUPERVALU INC,10190,2017,53418,Mark Gross,7,Other
3335,SUPERIOR INDUSTRIES INTL,10195,2004,3973,Louis L. Borick,5,Retired
3336,SUPERIOR INDUSTRIES INTL,10195,2013,19013,Stephen J. Borick,5,Retired
3338,SUPERTEX INC,10200,2012,20657,Henry C. Pao Ph.D.,7,Other
3340,SILVERBOW RESOURCES INC,10221,2000,20286,A. Earl Swift,5,Retired
3346,SYMBOL TECHNOLOGIES,10232,2003,26977,Richard Bravman,7,Other
3347,SYMBOL TECHNOLOGIES,10232,2005,26979,William R. Nuti,6,New Opportunity
3349,SYNCOR INTL CORP/DE,10238,2001,6741,Robert G. Funari,7,Other
3352,SYSCO CORP,10247,2002,2118,Charles H. Cotros,5,Retired
3353,SYSCO CORP,10247,2009,13517,Richard J. Schnieders,5,Retired
3354,SYSCO CORP,10247,2018,35885,William J. DeLaney III,5,Retired
3355,SYSTEMS & COMPUTER TECH CORP,10252,2001,20061,Michael J. Emmi,5,Retired
3356,SYSTEMS & COMPUTER TECH CORP,10252,2002,20062,Michael D. Chamberlain,7,Other
3359,TBC CORP,10266,2004,16909,Lawrence C. Day,5,Retired
3366,TECO ENERGY INC,10277,2010,28606,Sherrill Wayne Hudson,5,Retired
3367,TECO ENERGY INC,10277,2016,16071,John Braulio Ramil,7,Other
3370,TRW INC,10301,2000,2121,Joseph T. Gorman,5,Retired
3371,TRW INC,10301,2001,21131,David M. Cote,6,New Opportunity
3380,BOMBAY CO INC,10331,2005,27578,James D. Carreker,5,Retired
3381,BOMBAY CO INC,10331,2006,33595,David B. Stewart,7,Other
3383,RS LEGACY CORP,10332,2004,2136,Leonard H. Roberts,5,Retired
3388,TEAM INC,10353,2013,53426,Philip J. Hawk,5,Retired
3391,PULSE ELECTRONICS CORP,10374,2009,19397,"James M. Papada, III",5,Retired
3392,PULSE ELECTRONICS CORP,10374,2010,14379,Drew A. Moyer,5,Retired
3399,TEKTRONIX INC,10391,2006,19972,Richard H. Wills,7,Other
3405,ALLEGHENY TECHNOLOGIES INC,10405,2003,12231,James L. Murdy,5,Retired
3406,ALLEGHENY TECHNOLOGIES INC,10405,2010,26865,L. Patrick Hassey,5,Retired
3407,ALLEGHENY TECHNOLOGIES INC,10405,2018,23580,Richard J. Harshman,5,Retired
3410,TELEFLEX INC,10407,2001,4003,Lennox K. Black,5,Retired
3412,TELEFLEX INC,10407,2017,45340,Benson F. Smith,5,Retired
3415,TELLABS INC,10420,2000,4969,Michael J. Birck,5,Retired
3416,TELLABS INC,10420,2001,21088,Richard C. Notebaert,6,New Opportunity
3417,TELLABS INC,10420,2003,4969,Michael J. Birck,5,Retired
3424,TEMPLE-INLAND INC,10426,2007,2155,Kenneth Michael Jastrow II,7,Other
3425,TEMPLE-INLAND INC,10426,2010,32349,Doyle R. Simons,7,Other
3429,TENNECO INC,10443,2006,19565,Mark P. Frissora,6,New Opportunity
3430,TENNECO INC,10443,2016,35113,Gregg M. Sherrill,5,Retired
3431,TENNECO INC,10443,2017,52586,Brian J. Kesseler,7,Other
3433,TERADYNE INC,10453,2003,5465,George W. Chamillard,5,Retired
3434,TERADYNE INC,10453,2013,14640,Michael A. Bradley,5,Retired
3437,ANDEAVOR,10466,2017,43396,Gregory J. Goff,7,Other
3441,TEXAS INDUSTRIES INC,10498,2003,10442,Robert D. Rogers,5,Retired
3442,TEXAS INDUSTRIES INC,10498,2012,10444,Melvin G. Brekhus,7,Other
3444,TEXAS INSTRUMENTS INC,10499,2003,4975,Thomas J. Engibous,5,Retired
3445,TEXAS INSTRUMENTS INC,10499,2018,13869,Richard K. Templeton,5,Retired
3448,ENERGY FUTURE HOLDINGS CORP,10507,2003,2174,Erle Nye,5,Retired
3449,ENERGY FUTURE HOLDINGS CORP,10507,2007,28819,Charles John Wilder Jr.,7,Other
3450,ENERGY FUTURE HOLDINGS CORP,10507,2015,38315,John Frederick Young,5,Retired
3452,TEXTRON INC,10519,2009,2179,Lewis B. Campbell,5,Retired
3455,THERMO FISHER SCIENTIFIC INC,10530,2002,19345,Richard Francis Syron,6,New Opportunity
3456,THERMO FISHER SCIENTIFIC INC,10530,2009,21774,Marijn E. Dekkers,6,New Opportunity
3460,THOMAS & BETTS CORP,10540,2003,2183,T. Kevin Dunnigan,5,Retired
3461,THOMAS & BETTS CORP,10540,2011,2187,Dominic J. Pileggi,7,Other
3462,THOMAS INDUSTRIES INC,10541,2003,6779,Timothy C. Brown,7,Other
3464,THOR INDUSTRIES INC,10549,2013,6788,Peter B. Orthwein,5,Retired
3467,3COM CORP,10553,2000,4977,Eric A. Benhamou,5,Retired
3468,3COM CORP,10553,2005,17526,Bruce L. Claflin,5,Retired
3469,3COM CORP,10553,2007,20112,Edgar Masri,7,Other
3470,3COM CORP,10553,2008,33547,Yu-Lang Mao,7,Other
3472,TIDEWATER INC,10565,2001,5467,William C. O'Malley,5,Retired
3473,TIDEWATER INC,10565,2011,22356,Dean E. Taylor,5,Retired
3474,TIDEWATER INC,10565,2017,33427,Jeffrey M. Platt,5,Retired
3478,SIX FLAGS ENTERTAINMENT CORP,10567,2015,43404,James W. P. Reid-Anderson,5,Retired
3484,TIMKEN CO,10581,2002,2199,W. R. Timken Jr.,5,Retired
3485,TIMKEN CO,10581,2013,18196,James W. Griffith,7,Other
3487,TITAN CORP,10588,2004,19205,Gene W. Ray,7,Other
3491,TORCHMARK CORP,10614,2005,2205,Charles F. Hudson,5,Retired
3498,TORO CO,10618,2004,6790,Kendrick B. Melrose,5,Retired
3499,TORO CO,10618,2016,15832,Michael J. Hoffman,5,Retired
3501,TOSCO CORP,10621,2000,4028,Thomas D. OMalley,7,Other
3502,TOTAL SYSTEM SERVICES INC,10631,2002,11223,Richard W. Ussery,5,Retired
3503,TOTAL SYSTEM SERVICES INC,10631,2014,11945,Philip W. Tomlinson,5,Retired
3508,TOYS R US INC,10639,2004,19424,John H. Eyler Jr.,5,Retired
3511,TOYS R US INC,10639,2014,31827,Antonio Urcelay,5,Retired
3512,TOYS R US INC,10639,2016,52590,David Allen Brandon,7,Other
3517,TRIBUNE MEDIA CO,10726,2002,2225,John W. Madigan,5,Retired
3518,TRIBUNE MEDIA CO,10726,2007,4985,Dennis J. FitzSimons,7,Other
3520,TRIBUNE MEDIA CO,10726,2018,58946,Peter Maxwell Kern,7,Other
3526,UNS ENERGY CORP,10757,2008,19508,James Stuart Pignatelli,5,Retired
3527,UNS ENERGY CORP,10757,2013,39218,Paul J. Bonavia,5,Retired
3531,TYCO INTERNATIONAL PLC,10787,2012,24905,Edward D. Breen,5,Retired
3532,TYCO INTERNATIONAL PLC,10787,2015,36647,George R. Oliver,7,Other
3533,TYLER TECHNOLOGIES INC,10789,2017,35151,John S. Marr Jr.,5,Retired
3536,TYSON FOODS INC -CL A,10793,2006,17920,John H. Tyson,5,Retired
3538,TYSON FOODS INC -CL A,10793,2009,4038,Leland E. Tollett,7,Other
3544,UNITED CONTINENTAL HLDGS INC,10795,2002,24720,John W. Creighton Jr.,7,Other
3545,UNITED CONTINENTAL HLDGS INC,10795,2010,26312,Glenn F. Tilton,7,Other
3547,UNITED CONTINENTAL HLDGS INC,10795,2016,53184,Brett J. Hart,7,Other
3549,UGI CORP,10801,2013,20055,Lon R. Greenberg,5,Retired
3552,URS CORP,10813,2013,17431,Martin M. Koffel,7,Other
3554,USG CORP,10816,2010,17310,William C. Foote,5,Retired
3555,USG CORP,10816,2016,26109,James Shane Metcalf,5,Retired
3556,USG CORP,10816,2018,52592,Jennifer F. Scanlon,7,Other
3558,UNIFI INC,10839,2000,4045,G. Allen Mebane IV,5,Retired
3569,AMEREN CORP,10860,2003,2259,Charles W. Mueller,5,Retired
3570,AMEREN CORP,10860,2008,16185,Gary L. Rainwater,5,Retired
3571,AMEREN CORP,10860,2013,26755,Thomas R. Voss,5,Retired
3574,UNION PACIFIC CORP,10867,2005,2263,Richard K. Davidson,5,Retired
3576,UNION PACIFIC CORP,10867,2014,28591,John J. Koraleski,5,Retired
3579,UNION PLANTERS CORP,10868,2002,6821,Jackson W. Moore Jr.,5,Retired
3580,UNION PLANTERS CORP,10868,2003,28023,"Carl E. Jones, Jr.",5,Retired
3581,UNIT CORP,10877,2000,23090,King P. Kirchner,5,Retired
3582,UNIT CORP,10877,2004,23091,John G. Nikkel,5,Retired
3587,CHIQUITA BRANDS INTL INC,10884,2014,47130,Edward F. Lonergan,7,Other
3591,UNITEDHEALTH GROUP INC,10903,2017,16868,Stephen J. Hemsley,5,Retired
3593,UIL HOLDINGS CORP,10905,2006,16995,Nathaniel D. Woodson,5,Retired
3594,UIL HOLDINGS CORP,10905,2014,33051,James P. Torgerson,7,Other
3597,UNITED PARCEL SERVICE INC,10920,2001,18600,James P. Kelly,5,Retired
3598,UNITED PARCEL SERVICE INC,10920,2007,21302,Michael L. Eskew,5,Retired
3599,UNITED PARCEL SERVICE INC,10920,2014,28595,D. Scott Davis CPA CPA,5,Retired
3607,US AIRWAYS GROUP INC-OLD,10946,2004,29933,Bruce R. Lakefield,7,Other
3613,UST INC,10974,2006,2292,Vincent A. Gierer Jr.,5,Retired
3614,UST INC,10974,2007,21168,Murray S. Kessler,7,Other
3619,ESSENDANT INC,10981,2002,14867,Randall W. Larrimore,5,Retired
3620,ESSENDANT INC,10981,2010,25802,Richard W. Gochnauer,5,Retired
3621,ESSENDANT INC,10981,2014,29050,Paul Cody Phipps,6,New Opportunity
3622,ESSENDANT INC,10981,2017,53428,"Robert B. Aiken, Jr.",6,New Opportunity
3624,UNITED TECHNOLOGIES CORP,10983,2007,2304,George David,5,Retired
3630,SPRINT CORP,10984,2017,51340,Raul Marcelo Claure,6,New Opportunity
3631,SPRINT CORP,10984,2018,60492,Michel Combes,7,Other
3632,SCIENTIFIC GAMES CORP,10991,2013,31222,A. Lorne Weil,7,Other
3633,SCIENTIFIC GAMES CORP,10991,2016,51084,Michael Gavin Isaacs,5,Retired
3634,SCIENTIFIC GAMES CORP,10991,2017,55210,Kevin M. Sheehan,5,Retired
3640,SENSIENT TECHNOLOGIES CORP,11012,2013,4065,Kenneth P. Manning,5,Retired
3642,UNIVERSAL CORP/VA,11017,2003,4069,Henry H. Harrell,5,Retired
3643,UNIVERSAL CORP/VA,11017,2007,4070,Allen B. King,5,Retired
3647,UNOCAL CORP,11038,2000,2314,Roger C. Beach,5,Retired
3648,UNOCAL CORP,11038,2004,14599,Charles R. Williamson,5,Retired
3657,AQUILA INC,11056,2001,4074,Richard C. Green Jr.,5,Retired
3659,AQUILA INC,11056,2007,4074,"Richard C. Green, Jr.",7,Other
3661,VF CORP,11060,2007,2333,Mackey J. McDonald,5,Retired
3665,VALMONT INDUSTRIES INC,11094,2017,6864,Mogens C. Bay,5,Retired
3668,VALSPAR CORP,11096,2004,11354,Richard M. Rompala,5,Retired
3669,VALSPAR CORP,11096,2011,11500,William L. Mansfield,5,Retired
3670,VALSPAR CORP,11096,2016,32075,Gary E. Hendrickson,7,Other
3673,VARIAN MEDICAL SYSTEMS INC,11115,2005,4088,Richard M. Levy,5,Retired
3674,VARIAN MEDICAL SYSTEMS INC,11115,2012,18139,Timothy E. Guertin,5,Retired
3676,VEECO INSTRUMENTS INC,11124,2006,23204,Edward H. Braun,5,Retired
3679,RATIONAL SOFTWARE CORP,11135,2001,17196,Michael T. Devlin,7,Other
3680,AXSYS TECHNOLOGIES INC,11142,2008,11159,Stephen W. Bershad,7,Other
3681,VISHAY INTERTECHNOLOGY INC,11191,2004,9188,Felix Zandman,5,Retired
3690,VULCAN MATERIALS CO,11228,2014,9802,Donald M. James,5,Retired
3697,WACHOVIA CORP-OLD,11247,2000,2337,"Leslie M. Baker, Jr.",7,Other
3698,FRONTIER OIL CORP,11257,2008,27003,James R. Gibbs,5,Retired
3699,FRONTIER OIL CORP,11257,2010,30442,Michael C. Jennings,7,Other
3701,WALMART INC,11259,2008,14848,H. Lee Scott Jr.,5,Retired
3707,WALGREENS BOOTS ALLIANCE INC,11264,2001,2347,L. Daniel Jorndt,5,Retired
3708,WALGREENS BOOTS ALLIANCE INC,11264,2006,15663,David W. Bernauer,5,Retired
3710,WALGREENS BOOTS ALLIANCE INC,11264,2014,31903,Gregory David Wasson,7,Other
3714,WALLACE COMPUTER SVCS INC,11271,2000,4092,Michael O. Duffield,7,Other
3715,WALLACE COMPUTER SVCS INC,11271,2002,23119,M. David Jones,7,Other
3721,WGL HOLDINGS INC,11296,2009,5477,James Henry DeGraffenreidt Jr.,5,Retired
3722,WGL HOLDINGS INC,11296,2018,23321,Terry D. McCallister,7,Other
3724,GRAHAM HOLDINGS CO,11300,2015,4100,Donald E. Graham,5,Retired
3726,WASHINGTON REIT,11301,2013,61094,George F. McKenzie,5,Retired
3729,AVISTA CORP,11304,2007,19806,Gary G. Ely,5,Retired
3740,WAUSAU PAPER CORP,11315,2000,5478,"San W. Orr, Jr.",5,Retired
3741,WAUSAU PAPER CORP,11315,2011,4109,Thomas J. Howatt,5,Retired
3743,WAUSAU PAPER CORP,11315,2014,50626,Michael C. Burandt,7,Other
3746,WEBB (DEL E) CORP,11328,2000,21816,"LeRoy C. Hanneman, Jr.",7,Other
3753,WENDY'S INTERNATIONAL INC,11366,2007,23565,"Kerrii B. Anderson, CPA, CPA",7,Other
3754,WEST PHARMACEUTICAL SVSC INC,11376,2014,35208,Donald E. Morel Jr.,5,Retired
3757,WESTERN DIGITAL CORP,11399,2000,14679,Charles A. Haggerty,5,Retired
3758,WESTERN DIGITAL CORP,11399,2005,17794,Matthew E. Massengill,5,Retired
3759,WESTERN DIGITAL CORP,11399,2007,20311,Arif Shakeel,7,Other
3760,WESTERN DIGITAL CORP,11399,2013,31965,John F. Coyne,5,Retired
3766,MEADWESTVACO CORP,11446,2014,2381,John Anderson Luke Jr.,7,Other
3770,WESTWOOD ONE INC  -OLD,11450,2007,27607,Peter Kosann,7,Other
3772,WESTWOOD ONE INC -OLD,11450,2010,38055,Roderick M. Sherwood III,7,Other
3775,WEYERHAEUSER CO,11456,2013,28420,Daniel S. Fulton,5,Retired
3776,WEYERHAEUSER CO,11456,2018,48488,Doyle R. Simons,5,Retired
3781,HANDY & HARMAN LTD,11462,2003,27780,Neil D. Arnold,5,Retired
3782,HANDY & HARMAN LTD,11462,2012,33394,Glen M. Kassan,5,Retired
3783,HANDY & HARMAN LTD,11462,2016,48828,Jack Lawrence Howard,7,Other
3784,WHIRLPOOL CORP,11465,2003,2392,David R. Whitwam,5,Retired
3785,WHIRLPOOL CORP,11465,2017,13990,Jeffrey M. Fettig,5,Retired
3787,WHITNEY HOLDING CORP,11482,2007,6918,William L. Marks,5,Retired
3788,WHITNEY HOLDING CORP,11482,2010,10054,"John C. Hope, III",7,Other
3792,WILEY (JOHN) & SONS -CL A,11499,2010,32016,William J. Pesce,5,Retired
3794,WILEY (JOHN) & SONS -CL A,11499,2016,56045,Matthew S. Kissner,7,Other
3795,WILEY (JOHN) & SONS -CL A,11499,2017,46184,Mark J. Allin,5,Retired
3800,WILLAMETTE INDUSTRIES,11502,2001,13941,Duane C. McDougall,7,Other
3804,WILLIAMS COS INC,11506,2001,2398,Keith E. Bailey,5,Retired
3805,WILLIAMS COS INC,11506,2010,24426,Steven J. Malcolm,5,Retired
3809,WMS INDUSTRIES INC,11509,2001,6934,Louis J. Nicastro,5,Retired
3810,WMS INDUSTRIES INC,11509,2013,20583,Brian R. Gamache,7,Other
3811,WILLIAMS-SONOMA INC,11511,2000,6938,W. Howard Lester,5,Retired
3813,WILLIAMS-SONOMA INC,11511,2005,25576,Edward A. Mueller,5,Retired
3814,WILLIAMS-SONOMA INC,11511,2009,6938,W. Howard Lester,5,Retired
3817,WILMINGTON TRUST CORP,11513,2009,16571,William J. Farrell II,7,Other
3819,WILMINGTON TRUST CORP,11513,2010,43413,Donald E. Foley,5,Retired
3820,APPLICA INC,11531,2002,18424,David M. Friedson,7,Other
3821,APPLICA INC,11531,2005,18426,Harry D. Schulman,7,Other
3823,WINN-DIXIE STORES INC,11535,2003,20717,Allen R. Rowland,5,Retired
3825,WINN-DIXIE STORES INC,11535,2011,29995,Peter L. Lynch BSc,7,Other
3827,WINNEBAGO INDUSTRIES,11537,2008,6949,Bruce D. Hertzke,5,Retired
3828,WINNEBAGO INDUSTRIES,11537,2011,15779,Robert J. Olson,7,Other
3829,WINNEBAGO INDUSTRIES,11537,2015,44817,Randy J. Potts,5,Retired
3831,WEC ENERGY GROUP INC,11550,2003,4120,Richard A. Abdoo,5,Retired
3834,WEC ENERGY GROUP INC,11550,2018,27079,Gale E. Klappa,5,Retired
3835,ALLIANT ENERGY CORP,11554,2004,4125,Erroll B. Davis Jr.,5,Retired
3836,ALLIANT ENERGY CORP,11554,2011,4127,William Douglas Harvey,5,Retired
3837,ALLIANT ENERGY CORP,11554,2018,40964,Patricia Leonard Kampling,5,Retired
3838,INTEGRYS HOLDING INC,11555,2008,23350,Larry Lee Weyers,5,Retired
3839,INTEGRYS HOLDING INC,11555,2014,27371,Charles Alvin Schrock,7,Other
3841,WISER OIL CO,11558,2003,22605,"George K. Hickox, Jr.",7,Other
3845,WOLVERINE WORLD WIDE,11566,2006,6957,Timothy J. O'Donovan,5,Retired
3847,WOODWARD INC,11580,2005,22579,John A. Halbrook,5,Retired
3852,FOOT LOCKER INC,11584,2000,10058,Dale W. Hilpert,6,New Opportunity
3853,FOOT LOCKER INC,11584,2009,22598,Matthew D. Serra,5,Retired
3854,FOOT LOCKER INC,11584,2014,42282,Kenneth C. Hicks,5,Retired
3857,WORTHINGTON INDUSTRIES,11600,2018,2414,John P. McConnell,5,Retired
3859,WRIGLEY (WM) JR CO,11609,2006,18051,William Wrigley Jr.,7,Other
3860,WRIGLEY (WM) JR CO,11609,2007,32554,William D. Perez,7,Other
3866,XEROX CORP,11636,2001,2423,Paul A. Allaire,5,Retired
3867,XEROX CORP,11636,2008,19294,Anne M. Mulcahy,5,Retired
3868,XEROX CORP,11636,2016,23956,Ursula M. Burns,7,Other
3869,XEROX CORP,11636,2017,50632,Jeffrey Jacobson,7,Other
3872,YRC WORLDWIDE INC,11649,2011,18342,William D. Zollars,5,Retired
3873,YRC WORLDWIDE INC,11649,2017,25692,James L. Welch,5,Retired
3876,ZALE CORP,11669,2002,15141,Robert J. DiNicola,5,Retired
3882,TJX COMPANIES INC,11672,2005,16823,Edmond J. English,5,Retired
3883,TJX COS INC (THE),11672,2006,2433,Bernard Cammarata,5,Retired
3884,TJX COMPANIES INC,11672,2015,21765,Carol M. Meyrowitz,5,Retired
3895,OSHKOSH CORP,11721,2010,19227,Robert G. Bohn,5,Retired
3896,OSHKOSH CORP,11721,2015,19228,Charles L. Szews,5,Retired
3901,PENFORD CORP,11748,2014,24767,Thomas D. Malkoski,7,Other
3903,ALEXANDER & BALDWIN INC,11756,2015,46189,Stanley M. Kuriyama,5,Retired
3907,ALLIANCE PHARMACEUTICAL,11793,2009,6989,Duane J. Roth,5,Retired
3908,LCI INDUSTRIES,11796,2008,31111,Leigh J. Abrams,5,Retired
3909,LCI INDUSTRIES,11796,2012,31115,Fredric M. Zinn,5,Retired
3913,HENRY (JACK) & ASSOCIATES,11811,2004,10470,Michael E. Henry,5,Retired
3914,HENRY (JACK) & ASSOCIATES,11811,2016,26393,John F. Prim,5,Retired
3916,BUFFETS HOLDINGS INC,11815,2008,39255,"R. Michael Andrews, Jr.",7,Other
3921,ASSOCIATED BANC-CORP,11842,2002,14493,Robert C. Gallagher,5,Retired
3925,NMI HOLDINGS INC,11854,2019,55604,Bradley Mize Shuster,5,Retired
3927,BB&T CORP,11856,2008,9220,John A. Allison IV,5,Retired
3930,VALLEY NATIONAL BANCORP,11861,2017,39263,Gerald Howard Lipkin,5,Retired
3932,FIRST MIDWEST BANCORP INC,11896,2002,16090,Robert P. O'Meara,5,Retired
3937,NOVELL INC,11910,2001,13752,Eric E. Schmidt,7,Other
3939,NOVELL INC,11910,2010,28397,Ronald W. Hovsepian,7,Other
3940,IMMUCOR INC,11914,2005,28125,Edward L. Gallup,5,Retired
3941,IMMUCOR INC,11914,2010,28126,Gioacchino Eatz De Chirico,5,Retired
3942,IMMUCOR INC,11914,2014,46191,"William A. Hawkins, III",5,Retired
3943,IMMUCOR INC,11914,2015,53592,Jeffrey R. Binder,5,Retired
3944,ANADARKO PETROLEUM CORP,11923,2001,4152,Robert J. Allison Jr.,5,Retired
3946,ANADARKO PETROLEUM CORP,11923,2003,4152,"Robert J. Allison, Jr.",5,Retired
3947,ANADARKO PETROLEUM CORP,11923,2011,26771,James T. Hackett,5,Retired
3948,ANADARKO PETROLEUM CORP,11923,2018,30473,Robert A. Walker,7,Other
3949,NOBLE CORP PLC,11925,2007,7009,James C. Day,5,Retired
3951,NOBLE CORP PLC,11925,2017,35367,David W. Williams,5,Retired
3953,TUESDAY MORNING CORP,11944,2013,47860,Brady J. Churches,5,Retired
3954,TUESDAY MORNING CORP,11944,2015,47863,R. Michael Rouleau,5,Retired
3964,EMC CORP/MA,12053,2000,4173,Michael C. Ruettgers,5,Retired
3965,EMC CORP/MA,12053,2015,21078,Joseph Michael Tucci,7,Other
3966,BALLY TECHNOLOGIES INC,12075,2012,39276,Richard M. Haddrill,5,Retired
3972,BIG LOTS INC,12123,2004,10483,Michael J. Potter,5,Retired
3973,BIG LOTS INC,12123,2012,31010,Steven S. Fishman,5,Retired
3977,MORGAN STANLEY,12124,2009,2458,John J. Mack,5,Retired
3981,PACIFICARE HEALTH SYSTEMS,12126,2004,22107,Howard G. Phanstiel,7,Other
3983,SUN MICROSYSTEMS INC,12136,2009,28113,Jonathan I. Schwartz,7,Other
